S5000001563	on 12 weeks after the end of the month add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $end_of ( mon ) + 12 week ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001564	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 daily at TIME_0 and TIME_1 .	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001565	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on 3 years from now	ontimer ( date = [ $now + 3 year ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001566	i want to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on now at noon .	ontimer ( date = [ set_time ( $now , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001567	on the end of the year at TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( year ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001568	on in 5 weeks add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ $now + 5 week ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001569	on the end of the day when it 's TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001570	i want to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on sat .	ontimer ( date = [ new Date ( enum saturday ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001571	i would like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 at TIME_0	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001572	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0 on the end of the day .	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001573	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0 .	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001574	every day at TIME_0 and TIME_1 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001575	on 10 s after today add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ $start_of ( day ) + 10 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001576	please set recipe on NUMBER_0 min after tomorrow .	ontimer ( date = [ $end_of ( day ) + NUMBER_0 min ] ) => @recipeapp . set_recipe ( ) ;
S5000001577	10 times every month add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	timer ( frequency = 10 , interval = 1 mon ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001578	yesterday at TIME_0 provide ingredient	ontimer ( date = [ set_time ( $start_of ( day ) - 1 day , TIME_0 ) ] ) => @recipeapp . provide ( ) ;
S5000001579	on TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001580	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on NUMBER_0 min after the end of the week	ontimer ( date = [ $end_of ( week ) + NUMBER_0 min ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001581	on 5 days after now add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ $now + 5 day ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001582	on NUMBER_0 s after the end of the week get next .	ontimer ( date = [ $end_of ( week ) + NUMBER_0 s ] ) => @recipeapp . ack ( ) ;
S5000001583	on midday on the end of the month add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $end_of ( mon ) , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001584	on the end of the year add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ $end_of ( year ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001585	on the end of the year at TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( year ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001586	when it 's midday add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $now , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001587	on in 9 seconds add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ $now + 9 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001588	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 1 time a year .	timer ( frequency = 1 , interval = 1 year ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001589	on 3 h after now provide ingredient .	ontimer ( date = [ $now + 3 h ] ) => @recipeapp . provide ( ) ;
S5000001590	on one day after now get next step	ontimer ( date = [ $now + 1 day ] ) => @recipeapp . ack ( ) ;
S5000001591	i would like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 twice a day at TIME_0 and TIME_1	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001592	NUMBER_0 times every week add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	timer ( frequency = NUMBER_0 , interval = 1 week ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001593	NUMBER_0 times a year add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	timer ( frequency = NUMBER_0 , interval = 1 year ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001594	i 'd like to acknowledge instruction on NUMBER_0 min after the end of the week .	ontimer ( date = [ $end_of ( week ) + NUMBER_0 min ] ) => @recipeapp . ack ( ) ;
S5000001595	every day at midnight and TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	attimer ( time = [ new Time ( 0 , 0 ) , TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001596	on now when it is TIME_0 show next	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . ack ( ) ;
S5000001597	12 times each week add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	timer ( frequency = 12 , interval = 1 week ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001598	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on in NUMBER_0 s	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001599	i want to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on next monday .	ontimer ( date = [ new Date ( enum monday ) + 1 week ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001600	i want to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on NUMBER_0 years after now .	ontimer ( date = [ $now + NUMBER_0 year ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001601	on midday yesterday add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $start_of ( day ) - 1 day , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001602	daily at TIME_0 and TIME_1 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001603	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 daily when it 's TIME_0 .	attimer ( time = [ TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001604	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 tomorrow at bedtime .	ontimer ( date = [ set_time ( $end_of ( day ) , $time . evening ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001605	i want to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on NUMBER_0 s from now	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001606	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on in NUMBER_0 s	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001607	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0 tomorrow .	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001608	on one millisecond after today add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $start_of ( day ) + 1 ms ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001609	i 'm looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on now at TIME_0	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001610	on the end of the month at midday provide ingredient	ontimer ( date = [ set_time ( $end_of ( mon ) , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ) ;
S5000001611	i 'm looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on NUMBER_0 milliseconds after yesterday	ontimer ( date = [ $start_of ( day ) - 1 day + NUMBER_0 ms ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001612	on one millisecond after today add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $start_of ( day ) + 1 ms ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001613	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on 9 seconds after the end of the month	ontimer ( date = [ $end_of ( mon ) + 9 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001614	i want to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 daily at TIME_0 and TIME_1	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001615	on the end of the year at TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $end_of ( year ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001616	on the end of the week when it 's TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( week ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001617	twice a day at TIME_0 and TIME_1 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001618	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on 3 days after today .	ontimer ( date = [ $start_of ( day ) + 3 day ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001619	please get next on 4 ms after the end of the day	ontimer ( date = [ $end_of ( day ) + 4 ms ] ) => @recipeapp . ack ( ) ;
S5000001620	once a day when it 's TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	attimer ( time = [ TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001621	i need to acknowledge instruction on one second after the end of the day	ontimer ( date = [ $end_of ( day ) + 1 s ] ) => @recipeapp . ack ( ) ;
S5000001622	i would like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on now when it 's TIME_0	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001623	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on NUMBER_0 seconds from now .	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001624	NUMBER_0 times every week add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	timer ( frequency = NUMBER_0 , interval = 1 week ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001625	please show next on in NUMBER_0 seconds .	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . ack ( ) ;
S5000001626	on TIME_0 tomorrow add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001627	on TIME_0 today add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $start_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001628	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on NUMBER_0 min after today .	ontimer ( date = [ $start_of ( day ) + NUMBER_0 min ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001629	i 'm looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 8 times every week .	timer ( frequency = 8 , interval = 1 week ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001630	on 11 s after the end of the day add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $end_of ( day ) + 11 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001631	daily when it 's TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	attimer ( time = [ TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001632	on the end of the year at TIME_0 get next instruction .	ontimer ( date = [ set_time ( $end_of ( year ) , TIME_0 ) ] ) => @recipeapp . ack ( ) ;
S5000001633	on now when it is noon set recipe .	ontimer ( date = [ set_time ( $now , new Time ( 12 , 0 ) ) ] ) => @recipeapp . set_recipe ( ) ;
S5000001634	i 'm looking to acknowledge instruction on one minute after yesterday	ontimer ( date = [ $start_of ( day ) - 1 day + 1 min ] ) => @recipeapp . ack ( ) ;
S5000001635	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0 today .	ontimer ( date = [ set_time ( $start_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001636	on the end of the year when it 's TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( year ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001637	on NUMBER_0 seconds from now provide ingredient	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . provide ( ) ;
S5000001638	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 every day at TIME_0 and TIME_1	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001639	on 3 hours after the end of the month get next instruction .	ontimer ( date = [ $end_of ( mon ) + 3 h ] ) => @recipeapp . ack ( ) ;
S5000001640	1 times per year add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	timer ( frequency = 1 , interval = 1 year ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001641	on NUMBER_0 min after tomorrow add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $end_of ( day ) + NUMBER_0 min ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001642	i 'd like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0 on the end of the week	ontimer ( date = [ set_time ( $end_of ( week ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001643	i want to get next on 5 weeks after the end of the year .	ontimer ( date = [ $end_of ( year ) + 5 week ] ) => @recipeapp . ack ( ) ;
S5000001644	on the end of the month at midnight add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $end_of ( mon ) , new Time ( 0 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001645	daily when it is TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	attimer ( time = [ TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001646	i 'd like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on one second after the end of the day .	ontimer ( date = [ $end_of ( day ) + 1 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001647	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 each day at TIME_0 and TIME_1	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001648	i would like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on the end of the day at TIME_0 .	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001649	on NUMBER_0 ms from now show next step .	ontimer ( date = [ $now + NUMBER_0 ms ] ) => @recipeapp . ack ( ) ;
S5000001650	on NUMBER_0 years after the end of the year add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $end_of ( year ) + NUMBER_0 year ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001651	i need to get next on 3 hours after now .	ontimer ( date = [ $now + 3 h ] ) => @recipeapp . ack ( ) ;
S5000001652	on TIME_0 on now add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001653	i 'm looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0 on the end of the month	ontimer ( date = [ set_time ( $end_of ( mon ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001654	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 zero times every day	timer ( frequency = 0 , interval = 1 day ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001655	i want to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 NUMBER_0 times each year .	timer ( frequency = NUMBER_0 , interval = 1 year ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001656	on next thursday add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ new Date ( enum thursday ) + 1 week ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001657	on the end of the month when it 's midday add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $end_of ( mon ) , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001658	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 when it is TIME_0 .	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001659	on in NUMBER_0 seconds acknowledge instruction	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . ack ( ) ;
S5000001660	on 5 days after now get next .	ontimer ( date = [ $now + 5 day ] ) => @recipeapp . ack ( ) ;
S5000001661	on the end of the day when it is TIME_0 show next .	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . ack ( ) ;
S5000001662	i would like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on the end of the day at TIME_0	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001663	on NUMBER_0 minutes after the end of the day get next instruction	ontimer ( date = [ $end_of ( day ) + NUMBER_0 min ] ) => @recipeapp . ack ( ) ;
S5000001664	i need to provide ingredient on NUMBER_0 years after yesterday .	ontimer ( date = [ $start_of ( day ) - 1 day + NUMBER_0 year ] ) => @recipeapp . provide ( ) ;
S5000001665	twice a day at TIME_0 and midnight add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	attimer ( time = [ TIME_0 , new Time ( 0 , 0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001666	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 daily at TIME_0 and TIME_0	attimer ( time = [ TIME_0 , TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001667	i want to get next step yesterday when it is TIME_0	ontimer ( date = [ set_time ( $start_of ( day ) - 1 day , TIME_0 ) ] ) => @recipeapp . ack ( ) ;
S5000001668	on TIME_0 yesterday add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $start_of ( day ) - 1 day , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001669	i 'd like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on next thu .	ontimer ( date = [ new Date ( enum thursday ) + 1 week ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001670	on 2 weeks after tomorrow get next step .	ontimer ( date = [ $end_of ( day ) + 2 week ] ) => @recipeapp . ack ( ) ;
S5000001671	on in NUMBER_0 min add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $now + NUMBER_0 min ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001672	at TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001673	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on NUMBER_0 seconds from now	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001674	tomorrow at TIME_0 provide ingredient .	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ) ;
S5000001675	on NUMBER_0 hours after tomorrow show next instruction .	ontimer ( date = [ $end_of ( day ) + NUMBER_0 h ] ) => @recipeapp . ack ( ) ;
S5000001676	daily at TIME_0 and TIME_1 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001677	i 'm looking to set recipe on NUMBER_0 s from now	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . set_recipe ( ) ;
S5000001678	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 1 time a day	timer ( frequency = 1 , interval = 1 day ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001679	on NUMBER_0 s from now set recipe	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . set_recipe ( ) ;
S5000001680	every day at TIME_0 and TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	attimer ( time = [ TIME_0 , TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001681	on 12 weeks after the end of the month show next .	ontimer ( date = [ $end_of ( mon ) + 12 week ] ) => @recipeapp . ack ( ) ;
S5000001682	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001683	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 NUMBER_0 times a week	timer ( frequency = NUMBER_0 , interval = 1 week ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001684	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on 7 months after tomorrow	ontimer ( date = [ $end_of ( day ) + 7 mon ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001685	on sunday add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ new Date ( enum sunday ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
